0.05 1.05 1.69565217391 0.333333333333 0.0556416881998 0.1 -2020.8 0.739130434783 1.60869565217 1.68421052632 0.1 0.868421052632 -55.3333333333 0.0 0.0 4.9 0.15 1.86956521739 2.66666666667 0.95652173913 0.0 0.913043478261 0.0 1 0.333333333333 63.0 0.0 0.0 0.0 2.1 1.66666666667 63.75 0.0 6.15 2.0
0.047619047619 1.04761904762 1.08333333333 0.0 0.0556416881998 0.0952380952381 -1932.52380952 0.708333333333 1.58333333333 1.18421052632 0.0952380952381 0.868421052632 -209.0 0.0 0.0 4.9 0.142857142857 1.08333333333 4.0 1.41666666667 0.0 0.875 0.0 0 0.666666666667 56.3333333333 0.0 0.0 0.0 2.09523809524 1.66666666667 64.0476190476 0.0 6.19047619048 1.0
0.0454545454545 1.0 1.88 0.0 0.0556416881998 0.0909090909091 -1848.18181818 0.68 1.6 2.07894736842 0.0909090909091 0.868421052632 -198.666666667 0.0 0.0 4.9 0.136363636364 1.8 4.0 1.12 0.0 0.88 0.0 0 0.333333333333 34.6666666667 0.0 0.0 0.0 2.04545454545 1.33333333333 61.3636363636 0.0 6.0 5.0
0.0434782608696 1.0 1.26923076923 0.0 0.0556416881998 0.0869565217391 -1774.13043478 0.692307692308 1.61538461538 1.89473684211 0.130434782609 0.868421052632 -129.666666667 0.0 0.0 4.9 0.130434782609 1.07692307692 11.0 1.42307692308 0.333333333333 0.923076923077 0.0 0 0.666666666667 34.6666666667 0.0 0.0 0.0 2.17391304348 2.66666666667 59.9565217391 0.0 6.78260869565 5.0
0.0625 1.1875 0.947368421053 0.333333333333 0.0556416881998 0.125 -2511.8125 0.684210526316 1.63157894737 0.973684210526 0.0625 0.868421052632 -202.333333333 0.0 0.0 4.9 0.125 0.842105263158 9.0 1.36842105263 0.0 0.894736842105 0.0 0 0.666666666667 64.3333333333 0.0 0.0 0.333333333333 1.9375 2.66666666667 64.5 0.0 5.625 6.0
0.0588235294118 1.17647058824 1.4 0.333333333333 0.0556416881998 0.117647058824 -2367.64705882 0.7 1.65 2.21052631579 0.117647058824 0.868421052632 -122.333333333 0.0 0.0 4.9 0.117647058824 1.45 15.3333333333 1.35 0.333333333333 0.95 0.0 1 1.0 72.6666666667 0.0 0.0 0.333333333333 2.17647058824 4.33333333333 63.8823529412 0.0 6.76470588235 2.0
0.0555555555556 1.11111111111 0.52380952381 0.666666666667 0.0556416881998 0.111111111111 -2219.77777778 0.809523809524 1.57142857143 1.0 0.111111111111 0.868421052632 53.3333333333 0.0 0.0 4.9 0.166666666667 1.04761904762 15.0 1.09523809524 0.333333333333 0.952380952381 0.0 1 0.333333333333 78.0 0.0 0.0 0.333333333333 2.16666666667 4.33333333333 65.3333333333 0.0 6.55555555556 2.0
0.0526315789474 1.10526315789 1.04545454545 0.333333333333 0.0556416881998 0.105263157895 -2108.63157895 0.772727272727 1.54545454545 1.31578947368 0.105263157895 0.868421052632 41.6666666667 0.0 0.0 4.9 0.157894736842 1.31818181818 10.0 1.22727272727 0.333333333333 0.909090909091 0.0 0 0.666666666667 71.3333333333 0.0 0.0 0.0 2.15789473684 3.33333333333 65.5789473684 0.0 6.31578947368 1.0
0.0416666666667 1.0 1.26923076923 0.0 0.0556416881998 0.0833333333333 -1706.25 0.692307692308 1.61538461538 1.89473684211 0.166666666667 0.868421052632 -122.333333333 0.0 0.0 4.9 0.125 1.07692307692 16.6666666667 1.42307692308 0.666666666667 0.923076923077 0.0 1 0.666666666667 21.0 0.0 0.0 0.0 2.29166666667 3.66666666667 58.6666666667 0.0 7.5 1.0
0.04 1.0 2.10714285714 0.0 0.0556416881998 0.08 -1639.2 0.678571428571 1.57142857143 2.26315789474 0.16 0.868421052632 -106.666666667 0.0 0.0 4.9 0.12 2.07142857143 16.6666666667 0.964285714286 0.666666666667 0.857142857143 0.0 0 1.0 30.6666666667 0.0 0.0 0.0 2.24 3.66666666667 57.68 0.0 7.28 1.0
0.0 1.25 0.5 0.333333333333 0.0556416881998 0.0 -5684.75 1.25 1.25 1.31578947368 0.0 0.868421052632 -7579.66666667 0.0 0.0 5.3 0.25 1.0 1.33333333333 0.75 0.0 1.0 0.0 1 1.0 90.0 0.0 0.0 0.0 2.0 2.0 90.0 -0.2 2.0 6.0
0.0 1.66666666667 1.66666666667 0.0 0.0556416881998 0.0 -4597.66666667 0.666666666667 1.66666666667 2.07894736842 0.0 0.868421052632 -4597.66666667 0.0 0.0 5.4 0.0 1.66666666667 1.66666666667 1.33333333333 0.0 1.0 0.0 0 1.66666666667 90.0 0.0 0.0 0.0 2.0 2.0 90.0 -0.1 1.66666666667 2.0
0.0 1.66666666667 1.66666666667 0.333333333333 0.0556416881998 0.0 -4671.0 1.33333333333 1.66666666667 1.18421052632 0.166666666667 0.868421052632 -4744.33333333 0.0 0.0 5.2 0.166666666667 1.33333333333 15.0 1.66666666667 0.333333333333 1.5 0.0 1 1.66666666667 84.6666666667 0.0 0.0 0.0 2.66666666667 3.33333333333 87.3333333333 -0.1 8.33333333333 0.0
0.0 1.6 1.8 0.333333333333 0.0556416881998 0.0 -5420.2 1.6 1.6 1.68421052632 0.2 0.868421052632 -6957.33333333 0.0 0.0 5.3 0.2 1.0 12.6666666667 1.6 0.333333333333 1.8 0.0 0 1.33333333333 84.6666666667 0.0 0.0 0.0 2.8 3.33333333333 86.8 -0.1 8.4 2.0
0.0 1.5 1.0 0.0 0.0556416881998 0.125 -4058.875 1.125 1.625 1.28947368421 0.125 0.868421052632 -1790.0 0.0 0.333333333333 5.1 0.125 0.875 3.66666666667 1.75 0.0 1.375 0.0 0 1.33333333333 51.0 0.0 0.0 0.0 2.125 1.0 73.375 -0.1 6.625 2.0
